,Unnamed: 0,iata_code,id,ident,type,name,latitude_r,longitude_r,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,local_code,home_link,wikipedia_link,keywords,Name,TotalSeats,Country.Name,Airport1Latitude,Airport1Longitude,name_calc,Country_Name
133,133,AZN,30672.0,UTKA,medium_airport,Andizhan Airport,40.727699,72.293999,1515.0,AS,UZ,UZ-AN,Andizhan,yes,UTFA,,,https://en.wikipedia.org/wiki/Andizhan_Airport,UTKA Andijan Airport,Andizhan,23718.842,Uzbekistan,40.73329926,72.30000305,Andizhan Airport (AZN),Uzbekistan
134,134,AZO,3390.0,KAZO,medium_airport,Kalamazoo Battle Creek International Airport,42.23490142822266,-85.5521011352539,874.0,,US,US-MI,Kalamazoo,yes,KAZO,AZO,,https://en.wikipedia.org/wiki/Kalamazoo-Battle_Creek_International_Airport,,Kalamazoo/Battle Creek International Airport,597.954,United States,42.2364006,-85.5535965,Kalamazoo Battle Creek International Airport (AZO),United States
135,135,AZS,30673.0,MDCY,medium_airport,Samaná El Catey International Airport,19.269259,-69.737405,30.0,,DO,DO-20,Samana,yes,MDCY,,,https://en.wikipedia.org/wiki/Saman%C3%A1_El_Catey_International_Airport,,EL Catey Intl,65852.934,Dominican Republic,19.27059937,-69.73690033,Samaná El Catey International Airport (AZS),Dominican Republic
136,136,BAH,5079.0,OBBI,large_airport,Bahrain International Airport,26.267295,50.63764,6.0,AS,BH,BH-15,Manama,yes,OBBI,,http://www.bahrainairport.com/,https://en.wikipedia.org/wiki/Bahrain_International_Airport,مطار البحرين الدولي,Bahrain Intl,6799408.595,Bahrain,26.27079964,50.63750076,Bahrain International Airport (BAH),Bahrain
137,137,BAQ,6105.0,SKBQ,medium_airport,Ernesto Cortissoz International Airport,10.8896,-74.7808,98.0,SA,CO,CO-ATL,Barranquilla,yes,SKBQ,BAQ,,https://en.wikipedia.org/wiki/Ernesto_Cortissoz_International_Airport,,Ernesto Cortissoz International,203074.711,Colombia,10.89610004,-74.77890015,Ernesto Cortissoz International Airport (BAQ),Colombia
138,138,BAU,5874.0,SBBU,small_airport,Bauru Airport,-22.344999,-49.053799,2025.0,SA,BR,BR-SP,Bauru,no,SBBU,SP0017,,https://en.wikipedia.org/wiki/Bauru_Airport,,Central Railway Station,58928.8,Italy,41.11780167,16.86940002,Bauru Airport (BAU),Italy
139,139,BAV,30679.0,ZBOW,medium_airport,Baotou Donghe Airport,40.560001,109.997002,3321.0,AS,CN,CN-15,Baotou,yes,ZBOW,,,https://en.wikipedia.org/wiki/Baotou_Airport,Erliban,Erliban,7071.456,China,40.66669846,109.9832993,Baotou Donghe Airport (BAV),China
140,140,BAX,6504.0,UNBB,medium_airport,Barnaul Airport,53.36380004882812,83.53849792480469,837.0,AS,RU,RU-ALT,Barnaul,yes,UNBB,,http://airaltay.ru/,https://en.wikipedia.org/wiki/Barnaul_Airport,Аэропорт Барнаул Barnaul West Mikhaylovka Novomikhaylovka,Barnaul,20720.406,Russian Federation,53.36669922,83.75,Barnaul Airport (BAX),Russian Federation
141,141,BAY,4473.0,LRBM,medium_airport,Maramureș International Airport,47.660598,23.467252,605.0,EU,RO,RO-MM,Baia Mare,yes,LRBM,,https://aimm.eu/,https://en.wikipedia.org/wiki/Maramureș_Airport,,Baia Mare,3639.72,Romania,47.65000153,23.4666996,Maramureș International Airport (BAY),Romania
142,142,BBI,26494.0,VEBS,medium_airport,Biju Patnaik Airport,20.2444000244,85.8178024292,138.0,AS,IN,IN-OR,Bhubaneswar,yes,VEBS,,http://aai.aero/allAirports/bhubaneshwar_generalinfo.jsp,https://en.wikipedia.org/wiki/Biju_Patnaik_Airport,,Biju Patnaik,60055.38,India,20.24360085,85.8199997,Biju Patnaik Airport (BBI),India
